word,tag,degree,page_rank,year
her,O,159,0.0008687993149646239,2017
inspiring,A,28,0.00019066277299632206,2017
kill,V,120,0.0007826313349866438,2017
leg,N,7,8.360234290883048e-05,2017
matter,V,23,0.00017292172527314697,2017
mom,N,8,8.980861825187331e-05,2017
pick,V,52,0.0003538092223052861,2017
purchase,V,12,0.00010169903119792813,2017
record,N,315,0.001701639404362302,2017
sad,A,53,0.0003546373732536347,2017
ad,N,5,7.09204335969489e-05,2017
fine,A,21,0.00018811701700043894,2017
member,N,140,0.0007712333022785122,2017
print,N,17,0.00013919795349470526,2017
piece,N,56,0.00035914661616718994,2017
scholar,N,9,9.325900414737704e-05,2017
adapt,V,134,0.0007380111593119121,2017
administration,N,109,0.0007076178955601536,2017
affect,V,294,0.001702556078307177,2017
aunt,N,3,7.369232878728994e-05,2017
capable,A,3,7.369232878728994e-05,2017
destructive,A,11,9.909660627103991e-05,2017
evening,N,57,0.00032708180168804766,2017
examine,V,29,0.0001953377416702878,2017
expert-knowledge,N,48,0.00025454020556104674,2017
know-how,N,28,0.00017324610265011822,2017
migration,N,90,0.0005169795770326063,2017
particularly,R,53,0.00028212421148322945,2017
path,N,29,0.00020652276523166948,2017
practice,N,30,0.00021696753705315047,2017
redfish,N,10,9.268806945172874e-05,2017
result,N,49,0.0003751492517224096,2017
season,N,39,0.0002812768931976206,2017
simple,A,57,0.00034977581159484296,2017
stork,N,5,6.882122001063369e-05,2017
supply,N,58,0.0004029323903467321,2017
variety,N,10,0.00010088860736128563,2017
win,N,10,9.123761265243012e-05,2017
wonderful,A,58,0.0003573252468405491,2017
adaptation,N,68,0.0004761409714143103,2017
age,N,120,0.0007680894844559196,2017
begin,V,71,0.00047762442198090254,2017
denier,N,134,0.0008427480623896231,2017
develop,V,48,0.00034125219911588535,2017
financing,N,13,0.00013121693040109056,2017
grant,N,10,0.00010481785796402388,2017
hop,V,17,0.00015552984053669754,2017
integrate,V,16,0.00013819400278809285,2017
investigative,A,8,9.624130397403548e-05,2017
last,A,439,0.0019691032975463697,2017
minute,N,56,0.00036451265716052836,2017
national,A,8,8.861503768522952e-05,2017
office,N,68,0.0004734783167554085,2017
plan,V,19,0.0001739597313771696,2017
prevent,V,115,0.0006774818351841536,2017
process,N,18,0.0001602463817219626,2017
proof,V,4,6.887906666120992e-05,2017
reassign,V,21,0.00016190143588963645,2017
rehearsal,N,8,9.624130397403548e-05,2017
sink,V,8,9.624130397403548e-05,2017
specie,N,84,0.0006345532632259015,2017
spokesman,N,21,0.00016190143588963645,2017
staffer,N,21,0.00016190143588963645,2017
theme,N,14,0.00012897968975551663,2017
add,V,60,0.0003939707062208614,2017
air,N,260,0.0015262458058484718,2017
belt,N,16,0.0001425554113995495,2017
bipartisan,A,22,0.0001595492173615554,2017
brilliant,A,18,0.00015565773596247016,2017
caucus,N,16,0.00012586287947148682,2017
continue,V,110,0.00065049845543923,2017
electricity,N,86,0.0005444516130450992,2017
fasten,V,7,8.455474850086123e-05,2017
feel,V,75,0.00048012977456412024,2017
fleet,N,10,9.771590025268136e-05,2017
fluctuation,N,7,8.73637507794149e-05,2017
footprint,N,24,0.00018619567664504078,2017
habitat,N,45,0.00032086734290795785,2017
loss,N,79,0.0005382924846920018,2017
man-made,A,55,0.0004633464516746171,2017
map,V,10,9.179300623522144e-05,2017
name,N,27,0.0002210890648455699,2017
packaging,N,17,0.0001588974476927845,2017
precious,A,13,0.00011310661025982604,2017
reply,N,7,8.73637507794149e-05,2017
seat,N,19,0.00017421584403107303,2017
sheet,N,18,0.00015985206869079805,2017
solar,A,52,0.00035278409948403513,2017
tree,N,337,0.0018217216527516267,2017
turbulence,N,25,0.0001876666182528483,2017
value,N,58,0.00040397008003380957,2017
vehicle,N,27,0.00029009646224452705,2017
addition,N,20,0.00016930875750577028,2017
concern,N,23,0.00020037761361882547,2017
decide,V,40,0.00027894626360716937,2017
interesting,A,39,0.00029966714814895197,2017
introduce,V,41,0.0002714573971323799,2017
lady,N,16,0.00012675896546651428,2017
location,N,28,0.0002581581884328121,2017
measurement,N,15,0.00012880328352348969,2017
pork,N,8,9.668958106057616e-05,2017
poultry,N,8,9.668958106057616e-05,2017
additional,A,7,8.262062756213009e-05,2017
address,N,23,0.00019377254677608455,2017
quality,N,72,0.0004564659463555242,2017
disclosure,N,10,0.00012506013599752178,2017
gap,N,72,0.000452077443649447,2017
investment-decision,N,5,8.582416567413658e-05,2017
massive,A,115,0.0006939766726804052,2017
measurable,A,14,0.00012156247371147928,2017
mention,N,22,0.00015943048804211877,2017
permafrost,N,65,0.0004228914288385983,2017
relevant,A,19,0.00022338090516967017,2017
stewardship,N,12,0.00014277776415161196,2017
advance,V,59,0.0003224879225730004,2017
creation,N,29,0.00020736672784785936,2017
emphasize,V,5,7.052396923760478e-05,2017
hospitality,N,8,9.571087083137374e-05,2017
lifestyle,N,14,0.0001250247565100491,2017
minister,N,27,0.00021034406763827788,2017
nature,N,38,0.0002531491684419752,2017
plant,V,9,9.10387223463785e-05,2017
play,V,63,0.0003727541893175513,2017
polar,A,11,0.00011559549802947269,2017
product,N,49,0.0003598930938182544,2017
sequestration,N,11,0.000105042647061096,2017
shower,N,11,0.00011204914737521805,2017
source,N,35,0.0002669881080556339,2017
use,N,33,0.000273663566429389,2017
wasteful,A,8,9.571087083137377e-05,2017
wealth,N,6,7.654390187256311e-05,2017
attorney,N,13,0.00012646875430672935,2017
correlation,N,16,0.00012398709860198144,2017
defense,N,33,0.00022009356164781824,2017
delay,N,7,9.58563613920097e-05,2017
desperate,A,23,0.00018978772623276028,2017
efficiency,N,44,0.0003541865257170536,2017
enforce,V,11,0.00011112693713402139,2017
exec,N,17,0.0001320472052205587,2017
expectation,N,19,0.0001412112633761186,2017
extension,N,3,5.978437124984498e-05,2017
file,N,7,0.00010119617858936995,2017
grateful,A,18,0.00013702146081292157,2017
hire,V,20,0.00015892496771594488,2017
influence,N,2,5.4198579911701916e-05,2017
information,N,27,0.0002203832320786276,2017
land,N,35,0.00027327076890583835,2017
level,N,507,0.002429231900484861,2017
logic,N,41,0.00032722151684496314,2017
maybe,R,55,0.000359762946810738,2017
organise,V,21,0.0001479054097136415,2017
outlook,N,4,6.614220462229729e-05,2017
recognize,V,14,0.00011599738034845044,2017
ruling,N,3,6.54785265228685e-05,2017
secretary,N,60,0.0004203900071741883,2017
talk,V,237,0.0013220539531120959,2017
trial,N,13,0.0001568231740440602,2017
administrative,A,10,0.00011322429007814896,2017
assistant,N,33,0.00024432126530100516,2017
administrator,N,3,6.121068423340552e-05,2017
contributor,N,25,0.00018761991885468343,2017
primary,A,15,0.00013457042681966051,2017
admiration,N,7,9.05992303453447e-05,2017
comfort,N,17,0.00015204080696224994,2017
degree,N,55,0.0003684989865791455,2017
helm,N,7,9.05992303453447e-05,2017
hold,V,77,0.0005330496068808073,2017
offer,V,66,0.00040706407511542436,2017
themselves,O,22,0.00019431589564035517,2017
admire,V,7,9.645915121808061e-05,2017
become,V,145,0.0009306097827232068,2017
concept,N,20,0.00022381248674464545,2017
franchise,N,7,9.645915121808061e-05,2017
restaurant,N,7,9.645915121808061e-05,2017
admit,V,26,0.00017811888482577247,2017
alarmist,N,12,0.00011904772860357479,2017
exist,V,267,0.0010695288910095944,2017
ice,N,202,0.0011462317775084285,2017
programme,N,55,0.00034044313378675864,2017
adopt,V,16,0.00013556654685762618,2017
enjoy,V,41,0.00032686822725551455,2017
everyone,N,61,0.00041373432395330745,2017
everywhere,R,29,0.00021241416090204537,2017
framework,N,7,8.228737300337318e-05,2017
indicator,N,30,0.00021322580458833776,2017
life,N,197,0.0011963951839773304,2017
statistical,A,10,0.00010000583009421734,2017
advance,N,13,0.0001428804462871276,2017
counter,N,11,0.0001142868890778448,2017
exchange,N,11,0.0001142868890778448,2017
honour,V,11,0.0001142868890778448,2017
promising,A,2,5.668250494091136e-05,2017
terrorism,N,22,0.00019042035776964598,2017
useful,A,13,0.00013227107957103219,2017
deep,A,72,0.0004667855429137699,2017
performance,N,23,0.0001721851091098364,2017
potential,N,42,0.00023732983155360377,2017
tap,V,39,0.00021869561225675604,2017
advantage,N,9,0.00010179359423603323,2017
commonwealth,N,10,0.00010998228889593694,2017
meeting,N,60,0.00041173622968900946,2017
adversely,R,27,0.00017907568513579242,2017
extreme,A,146,0.0007840908627756433,2017
indicate,V,31,0.00020101116578759125,2017
advert,N,4,7.376057987708492e-05,2017
honest,A,4,7.376057987708492e-05,2017
adviser,N,7,8.373842481433042e-05,2017
intern,N,17,0.00016724612166338227,2017
special,A,30,0.00022254215414088931,2017
safety,N,53,0.0003326874478471458,2017
bold,A,28,0.00018763032165773985,2017
consequence,N,39,0.00026903566113396007,2017
environmental,A,57,0.00042595768271198723,2017
forum,N,64,0.0004086540326172064,2017
hear,V,103,0.0006437600866784248,2017
justice,N,78,0.0005045192273197987,2017
march,V,3,5.658042677008153e-05,2017
outline,V,16,0.00012587502183055533,2017
strangely,R,12,0.00010541063863413842,2017
suffer,V,42,0.00027899284079392595,2017
video,N,148,0.000892012808435148,2017
writer,N,5,6.651135797734651e-05,2017
aesthetic,N,9,9.53879244565607e-05,2017
art,N,48,0.00032947120496031935,2017
coalition,N,58,0.00038069847533918637,2017
design,V,12,0.00013330552829372665,2017
feature,V,47,0.0003370607050990229,2017
launch,N,14,0.00011884848087648845,2017
mitigation,N,37,0.00027075098815028663,2017
rat,V,4,6.635264647950311e-05,2017
satisfactory,A,9,8.670210693471839e-05,2017
state,N,161,0.0009708372439197569,2017
aim,V,51,0.0003238725242491555,2017
algorithm,N,5,7.561028161214093e-05,2017
anticipate,V,10,0.00010975439880210517,2017
assure,V,18,0.00013894517675702985,2017
best,A,116,0.0007518177787345845,2017
biological,A,3,7.247032558875702e-05,2017
bird,N,2,7.146028519933076e-05,2017
bleach,V,74,0.00047674687506028184,2017
board,N,39,0.000248964843508096,2017
breed,V,4,0.00011397622565511507,2017
campaigner,N,18,0.00013894517675702985,2017
cancer,N,7,7.670848453709691e-05,2017
condition,N,20,0.00018150944337774261,2017
deny,V,96,0.0005814905714829795,2017
different,A,16,0.0001392095411457809,2017
differently,R,51,0.00030627687787068356,2017
displacement,N,65,0.0003642883492924389,2017
disproportionately,R,37,0.00022256875649657445,2017
distribution,N,33,0.0002287446905494031,2017
drive,V,141,0.0008909804135469565,2017
drought,N,105,0.0006802986358121428,2017
ecosystem,N,45,0.0002900039092616221,2017
entire,A,68,0.0003838806420823816,2017
experience,V,293,0.0012144896714487159,2017
fact,N,289,0.0015991592416529424,2017
farmer,N,112,0.0006413007207668032,2017
herder,N,15,0.00012195056579984248,2017
innovate,V,16,0.00012531044132472972,2017
intelligent,A,5,7.561028161214093e-05,2017
interactive,A,16,0.00012024914296109085,2017
investigate,V,4,6.488064962229568e-05,2017
island,N,13,0.00018856336309988465,2017
mile,N,29,0.00024554291885942926,2017
mission,N,65,0.0003887225617080735,2017
mitigate,V,12,0.00011074678051675443,2017
nearly,R,37,0.0002444388834064451,2017
occur,V,50,0.0003038132134539136,2017
petition,N,12,0.00010309154192537099,2017
question,N,37,0.0002864752436237293,2017
responsible,A,50,0.0003536615707716073,2017
shoe,N,6,8.618163863765974e-05,2017
sign,V,76,0.000467561184256812,2017
soil,N,71,0.0004576726472606444,2017
suggest,V,34,0.00023758291442949078,2017
third,N,4,6.224895872468595e-05,2017
timberland,N,6,8.618163863765974e-05,2017
timing,N,3,7.247032558875702e-05,2017
transport,N,26,0.00022015658166809826,2017
weather,N,109,0.0006060629014987729,2017
well-being,N,5,7.087668875047271e-05,2017
affirm,V,5,7.011708281760296e-05,2017
affluent,A,9,9.011760567570806e-05,2017
consider,V,44,0.0003098775566744386,2017
one,N,31,0.00023259005120975388,2017
wall,N,62,0.00040742894959146085,2017
afford,V,25,0.0001644810573352715,2017
miss,V,81,0.0005784663613586876,2017
afraid,A,8,8.819509658520413e-05,2017
line,N,39,0.0002638546808235206,2017
phone,N,16,0.00013139279452190034,2017
smart,A,76,0.00047459000286013476,2017
afternoon,N,10,9.357689637555228e-05,2017
tomorrow,N,64,0.00047698152013762884,2017
characterize,V,5,7.684332684800891e-05,2017
connect,V,42,0.0003201903933404499,2017
corner,N,24,0.00017560937953304032,2017
cycle,N,48,0.00033420940182423255,2017
daughter,N,49,0.0002925048636082372,2017
documentary,N,20,0.00019937738399751565,2017
early,A,21,0.0002033543551685133,2017
everything,N,20,0.00017266983223404665,2017
face,V,98,0.0005946387270047598,2017
hand,N,53,0.0003287058236318948,2017
head,V,57,0.00042485055011561577,2017
incompetence,N,5,7.684332684800891e-05,2017
least,A,23,0.00018713944868451512,2017
next,A,96,0.0005853897426449079,2017
old,A,46,0.0003570604677243048,2017
pace,N,41,0.00025510423070788967,2017
possibly,R,7,9.226369907631895e-05,2017
predict,V,16,0.00016328336305661715,2017
rainforest,N,11,0.00010714217260513822,2017
rate,N,43,0.0002965970563034746,2017
remnant,N,4,6.380152348484691e-05,2017
ripe,A,7,9.226369907631895e-05,2017
rule,N,35,0.00024933887488068004,2017
scared,A,24,0.00016119779758426385,2017
shark,N,11,0.00012053211212689051,2017
situation,N,25,0.00018565179914990196,2017
truth,N,23,0.00019354067516972804,2017
vary,V,5,6.885766989925564e-05,2017
wash,N,5,7.040969180464307e-05,2017
wish,V,51,0.00031498994647538234,2017
wonder,N,18,0.00013216942024750993,2017
age-old,A,4,7.41486440044379e-05,2017
problem,N,161,0.0008942007464153652,2017
wash,V,4,7.41486440044379e-05,2017
aide,N,5,7.561093820893904e-05,2017
bill,N,76,0.0005719852276347197,2017
blow,V,8,8.412219710922742e-05,2017
cause,N,26,0.00017552991941859522,2017
commence,V,11,0.00010778432141129261,2017
constituent,N,14,0.00011982698805993658,2017
danger,N,44,0.00029038165861939983,2017
detail,N,27,0.00018762626268685928,2017
external,A,5,6.73914086909255e-05,2017
grant,V,18,0.00015620684792476153,2017
head,N,107,0.0006217777316479199,2017
list,N,32,0.000246595841633511,2017
methane,N,89,0.0006793536552766968,2017
nightmare,N,9,8.780418279971153e-05,2017
obvious,A,17,0.00015879161167962365,2017
oil,N,240,0.0015768377136234054,2017
otherwise,R,21,0.0001568908936837981,2017
propose,V,102,0.0005836286676214424,2017
pullback,N,11,0.00010778432141129261,2017
recent,A,26,0.0001814081141352769,2017
regulation,N,5,7.561093820893904e-05,2017
reportedly,R,48,0.0003029869487696634,2017
roll,V,44,0.0003170297171434534,2017
siege,N,9,9.077403329306477e-05,2017
snowstorm,N,5,7.105148097581685e-05,2017
steep,A,17,0.0001365045266171292,2017
support,N,62,0.0004078506595693171,2017
terrible,A,10,9.50951912135826e-05,2017
terrifying,A,55,0.00031594214165323097,2017
unusual,A,8,8.772667128665397e-05,2017
vote,V,38,0.0002542107183983274,2017
angst,N,9,0.00010000617947644177,2017
base,V,33,0.0002229313643640458,2017
bridge,V,25,0.00016887465493248418,2017
contribution,N,27,0.00018772089590817214,2017
debate,N,77,0.0004975659446147073,2017
depressing,A,2,8.430694817758905e-05,2017
fact-checking,V,2,5.392124519760256e-05,2017
full,A,102,0.0005970044157095203,2017
immensely,R,2,8.430694817758905e-05,2017
impressive,A,16,0.00012851355996104953,2017
infrastructure,N,27,0.00020792648115659657,2017
objective,N,7,9.673954591209581e-05,2017
online,A,80,0.00046813086918612236,2017
remark,N,14,0.00011967703426744915,2017
rhetorical,A,9,0.00010000617947644177,2017
sadly,R,18,0.00017513654782582946,2017
side,N,16,0.0001386231434963836,2017
swing,N,9,0.00010000617947644177,2017
tag,V,10,9.462952208624582e-05,2017
buyer,N,6,7.603482976935096e-05,2017
estate,N,13,0.00012040429094094186,2017
home,N,146,0.000905913357101752,2017
inclusive,A,66,0.00037255458260037266,2017
monitoring,N,17,0.0001364232873724081,2017
resource,N,95,0.0006218616795495987,2017
aggressive,A,15,0.00011141120407996442,2017
aggressively,R,3,5.666023396753549e-05,2017
agm,N,2,8.52911426582341e-05,2017
riot,N,2,8.52911426582341e-05,2017
ago,R,9,9.058000840611865e-05,2017
case,N,53,0.0004422972327230994,2017
landmark,N,27,0.00020114172223208106,2017
win,V,49,0.0003211979046238997,2017
coverage,N,15,0.00012547650042846745,2017
defend,V,16,0.00013008224722440447,2017
exactly,R,21,0.0001672929195848759,2017
gag,N,7,8.048043587588571e-05,2017
harm,N,30,0.00018352270783282435,2017
lose,V,105,0.0006504083644230818,2017
matter,N,62,0.0003692230925331203,2017
million,N,113,0.000692351045066354,2017
oppose,V,9,9.260053706450638e-05,2017
panel,N,135,0.0007998254726847156,2017
person,N,31,0.00023852907790016136,2017
promise,V,28,0.00021003311668947152,2017
shame,N,8,8.73217874115581e-05,2017
tweet,V,76,0.00042371698936717497,2017
unlock,V,8,8.146839740130556e-05,2017
agreement,N,53,0.00038421178230433055,2017
assoc,N,12,0.0001236559740282713,2017
historic,A,14,0.0001565246399214727,2017
implement,V,42,0.0002545599696411067,2017
major,N,7,9.001218938319807e-05,2017
mistake,N,3,7.194724445664095e-05,2017
ratify,V,3,5.904354524730805e-05,2017
risk,N,221,0.0013618507626730289,2017
trade,N,57,0.00039033674480848087,2017
vulnerable,A,41,0.00028187046295078305,2017
welcome,V,11,0.00011784511206285506,2017
withdrawal,N,6,9.741771624582619e-05,2017
write,V,55,0.00035850250559496034,2017
agricultural,A,6,8.800976642902127e-05,2017
counteract,V,6,8.800976642902127e-05,2017
diversity,N,29,0.00022565350301823235,2017
weapon,N,10,0.00011866764311845496,2017
bean,N,4,0.00014061377366892937,2017
conservation,N,47,0.0003205648863912373,2017
crucial,A,44,0.00027277636900948136,2017
deforestation,N,33,0.00027130860066957007,2017
destruction,N,81,0.0004823969421323456,2017
fight,N,143,0.0007627570093965984,2017
genetically,R,4,0.00014061377366892937,2017
hand,V,6,7.52893588554944e-05,2017
harvest,N,18,0.00014228754187827028,2017
