created_at,id_str,text,truncated,geo,coordinates,place,retweet_count,favourite_count,in_reply_to_status_id_str,in_reply_to_user_id_str,lang
Wed Apr 19 01:35:04 +0000 2017,854508613951508480,Prianka is a mining engineer who brings innovative strategies to this environment down under: https://t.co/1Ne8lNCW0M v @City_Press,False,,,,30,,,,en
Tue Apr 18 22:35:06 +0000 2017,854463325358481408,U.S. study finds women in academia take on more responsibilities than men: https://t.co/GSAhi088b9 v @Newsweek,False,,,,119,,,,en
Tue Apr 18 19:35:10 +0000 2017,854418043224686594,A Q&amp;A with one of the trailblazers in Iran that want a woman president for their country:  https://t.co/JE9zXaO8FW v @DeutscheWelle,False,,,,17,,,,en
Tue Apr 18 19:35:10 +0000 2017,854418043224686594,A Q&amp;A with one of the trailblazers in Iran that want a woman president for their country:  https://t.co/JE9zXaO8FW v @DeutscheWelle,False,,,,17,,,,en
Tue Apr 18 17:08:06 +0000 2017,854381033952862208,"RT @GoogleDoodles: Today’s #GoogleDoodle honors Esther Afua Ocloo, the Ghanaian woman who pioneered microlending. She started with $1 → htt…",False,,,,0,,,,en
Tue Apr 18 16:35:08 +0000 2017,854372736357076992,Course registration open: Transformative Leadership for Gender Equality and Women's Rights. See flyer: https://t.co/0yPcVPbvrV  #unwomenTC https://t.co/HNkzXZs9zL,True,,,,93,,,,en
Tue Apr 18 13:35:11 +0000 2017,854327448481271809,Learn how these Tunisian girls are bringing the #GlobalGoals to the @technovation Challenge: https://t.co/1BWNE0LtBP #GirlsforaChange,False,,,,41,,,,en
Tue Apr 18 10:35:06 +0000 2017,854282129026551808,The gender gap affects more areas than you think. This is the case for Asia: https://t.co/079EaWsS9v v @NAR,False,,,,63,,,,en
Tue Apr 18 07:35:08 +0000 2017,854236839980531713,Counter-terrorism can never be an excuse for shrinking democratic spaces or a violation of women’s rights https://t.co/qMR1FCrCyV #UNSCR1325 https://t.co/NeDNJ89gvC,True,,,,78,,,,en
Tue Apr 18 04:35:03 +0000 2017,854191522090291200,You will want to see how these Tanzanian women are combating harassment in the marketplace: https://t.co/FBUq9DIQGt,False,,,,64,,,,en
Tue Apr 18 01:35:03 +0000 2017,854146222843715586,"U.S.: Meet the first woman to compete in the #BostonMarathon. Yesterday, she ran again: https://t.co/00RDj1NVOp via @nytimes",False,,,,129,,,,en
Mon Apr 17 22:35:05 +0000 2017,854100933168566272,These girls in Tunisia are preparing for the @technovation Challenge to show their coding talents: https://t.co/JdlLPpDtkx #GirlsforaChange,False,,,,52,,,,en
Mon Apr 17 19:35:12 +0000 2017,854055662992715776,Including women and applying a gender focus in post-conflict situations changes the way we build peace: https://t.co/tpJwrRFHDy #UNSCR1325 https://t.co/89WyV2ZALu,True,,,,178,,,,en
Mon Apr 17 16:35:09 +0000 2017,854010354560585729,It's been #3YearsTooLong. We want justice &amp; safety for the missing #ChibokGirls. #BringBackOurGirls https://t.co/FUCuwhAfJ0,False,,,,141,,,,en
Mon Apr 17 14:50:44 +0000 2017,853984075476062209,"RT @mmfng: Nigerian women are pleading, ""Please President Buhari help bring back our girls NOW and ALIVE""
#3YearsTooLong
#BringBackOurGirls…",False,,,,0,,,,en
Mon Apr 17 14:16:13 +0000 2017,853975388351057920,RT @UN: Young women in Kenya are breaking the glass ceiling in the ICT world. @AfricaRenewal explains how: https://t.co/wQK4rueUX6 #Investi…,False,,,,0,,,,en
Mon Apr 17 14:15:43 +0000 2017,853975265030131713,RT @UN: The UN does not tolerate anyone committing or condoning sexual exploitation and abuse. https://t.co/i9Qm50F2tF,False,,,,0,,,,en
Mon Apr 17 14:12:00 +0000 2017,853974326684651520,RT @WorldBankLive: Hear panelists on role #insurance can play in boosting women’s economic participation: https://t.co/EZh8IOlMM8 @GIZ_gmbh…,False,,,,0,,,,en
Mon Apr 17 14:09:07 +0000 2017,853973602600984577,RT @unwomenasia: Leaving no one behind. Booklet on women's entitlement now available in 6 languages for Nepali women! More: https://t.co/LL…,False,,,,0,,,,en
Mon Apr 17 14:08:52 +0000 2017,853973540114227200,"RT @unwomen_pak: #MondayMotivation #GoodMorning #Pakistan
#GlobalGoals #SDG4 #SDG5
“Child marriage &amp; education are closely linked"" https://…",False,,,,0,,,,en
Mon Apr 17 14:08:29 +0000 2017,853973442684702720,RT @unwomeneca: The city of Tirana supports women entrepreneurs by providing funds and coaching to develop innovative business ideas https:…,False,,,,0,,,,en
Mon Apr 17 10:35:18 +0000 2017,853919795120680960,"The world of work is changing fast, but it needs to change faster to empower women. Photo essay and facts: https://t.co/uhI8mVsNE4 https://t.co/oESDdzJCO5",True,,,,184,,,,en
Mon Apr 17 07:35:05 +0000 2017,853874441092292609,DYK: Sexism is often disguised as benevolence. Here are some ways you can respond: https://t.co/oJEM18KeJv v @bustle,False,,,,117,,,,en
Mon Apr 17 04:35:06 +0000 2017,853829145968640000,"Throughout history, women peace activists from all over the world have united to try &amp; put an end to war. https://t.co/QEhYvpF2SA #UNSCR1325 https://t.co/Ls9cJfdZBq",True,,,,185,,,,en
Mon Apr 17 01:35:07 +0000 2017,853783853474951169,Meet the women in Hollywood who are standing up for #equalpay: https://t.co/8funOhTadd via @TeenVogue,False,,,,151,,,,en
Sun Apr 16 22:35:04 +0000 2017,853738542933168129,There’s a growing movement to start a #FoodRevolution. Add your voice to the conversation on 19 April:  https://t.co/K8LZFOLj34 https://t.co/krRflaNu7Z,True,,,,55,,,,en
Sun Apr 16 19:35:11 +0000 2017,853693271964618752,"""Many female instrumentalists feel like they have to be better to combat sexism."" Read more: https://t.co/2T2vfVWstg v @HuffingtonPost",False,,,,91,,,,en
Sun Apr 16 16:35:11 +0000 2017,853647971640115205,Gender equality is at the heart of socio-economic development and peace consolidation. Learn more: https://t.co/tpJwrRFHDy #UNSCR1325 https://t.co/msxabyg9t6,True,,,,454,,,,en
Sun Apr 16 13:35:09 +0000 2017,853602667364569090,Sexism at the workplace is bad for business. Here are 3 things you should know: https://t.co/vBRPBCnEro via @mic,False,,,,119,,,,en
Sun Apr 16 10:35:09 +0000 2017,853557367878955008,"Survey findings of violence against women in Indonesia are ""sobering"": https://t.co/ZdUlzMKUus v @AlertNet cc: @UNFPAIndonesia",False,,,,102,,,,en
Sun Apr 16 07:35:07 +0000 2017,853512059685941248,Evidence shows that women in peacekeeping operations increase the credibility of the peacekeeping forces: https://t.co/Lhro3lPfR0 #UNSCR1325 https://t.co/hJh3unQvwg,True,,,,185,,,,en
Sun Apr 16 04:35:05 +0000 2017,853466753199988736,"Women in crisis are  vulnerable to risk, but vital to recovery. Our photo essay explores: https://t.co/qkmzgJN3Bk",False,,,,116,,,,en
Sun Apr 16 01:35:06 +0000 2017,853421461654175744,Post-conflict justice for women is as much abt dealing with the past as it's abt securing a better future https://t.co/BwrKjwjVPz #UNSCR1325 https://t.co/GOfZsiL6M6,True,,,,75,,,,en
Sat Apr 15 22:35:05 +0000 2017,853376158011936768,.@chrissyteigen gets real about motherhood &amp; postpartum depression in this Q&amp;A: https://t.co/5ZU4ZebrF1 via @Refinery29,False,,,,41,,,,en
Sat Apr 15 19:35:06 +0000 2017,853330862120816642,Here are 20 ways #sexism affects you that you may not be aware of: https://t.co/UYyd5zODVs via @bustle,False,,,,148,,,,en
Sat Apr 15 16:35:10 +0000 2017,853285580339388416,"Success! After this @UNTrustFundEVAW project in Tanzania, 4 in 5 women market traders said that violence decreased: https://t.co/qZgSnzGnjy https://t.co/8zRsGejONg",True,,,,56,,,,en
Sat Apr 15 13:35:16 +0000 2017,853240308443869184,See what life has been like for Muslim women looking for work while wearing a hijab since this ruling: https://t.co/ewsCrJgK01 v @guardian,False,,,,87,,,,en
Sat Apr 15 10:35:13 +0000 2017,853194997751042048,"Kids observe their parents' behaviour. Dads, you can be models and share the care work. https://t.co/QqdKdvqeK1",False,,,,240,,,,en
Sat Apr 15 07:35:05 +0000 2017,853149666137055232,Paola Clemente's death at age 49 exposes a system of exploitation on Italy's vineyards: https://t.co/xG5bwKTZBy via @nytimes,False,,,,63,,,,en
Sat Apr 15 04:35:04 +0000 2017,853104362092146689,These Teen Voices share about different aspects of life in Uganda &amp; #genderequality: https://t.co/Bfow7Sqeq8 via @GirlTalkHQ @wiluganda,False,,,,24,,,,en
Sat Apr 15 01:35:08 +0000 2017,853059080990150656,We're nominated in The #Webbys! Help us win a Webby People's Voice Award by voting at https://t.co/nsoZOxtMHh. https://t.co/63u903DuTt,False,,,,36,,,,en
Fri Apr 14 22:35:06 +0000 2017,853013771597606912,How talking to girls in schools &amp;communities about sexual rights &amp; safety could curb early marriage: https://t.co/MqY5Pc4nfB via @dailytonic,False,,,,128,,,,en
Fri Apr 14 19:35:08 +0000 2017,852968485261103104,Shirley Pryce is a former domestic worker. She mastered incredible challenges to become the organizer she is today: https://t.co/95OdOgZWAw,False,,,,72,,,,en
Fri Apr 14 16:35:08 +0000 2017,852923186509492224,Many women refugees &amp; asylum-seekers are confronted with violence &amp; trafficking along Balkan Route: https://t.co/A8jwphNWlq v @newsdeeply,False,,,,88,,,,en
Fri Apr 14 13:35:12 +0000 2017,852877902559555585,"For peace and gender equality, financial commitments must match rhetorical commitments. https://t.co/xAQ9E0M7HF #UNSCR1325",False,,,,63,,,,en
Fri Apr 14 10:35:10 +0000 2017,852832595834355713,"“I started my business with 15 dollars.” Today, Sandra Letio employs 20people. Meet an inspiring young entrepreneur: https://t.co/VNNhklHi45 https://t.co/JZB5qeI0zO",True,,,,116,,,,en
Fri Apr 14 07:35:13 +0000 2017,852787309535666176,Every woman should enjoy her right to decent work. What do we need to get there? Check out our photo essay: https://t.co/ufN14qEuop https://t.co/Pwil2I3hzK,True,,,,155,,,,en
Fri Apr 14 04:35:11 +0000 2017,852742003393560576,"Museums and galleries around the world are unearthing the work of great female artists, for example: https://t.co/2IrqcNV9Bp @BBC_Culture",False,,,,226,,,,en
Fri Apr 14 01:35:06 +0000 2017,852696682173272064,A #Planet5050 is not just about us; it's about their futures too. #ThursdayThoughts https://t.co/7LEis2pWnj,False,,,,135,,,,en
Thu Apr 13 22:35:06 +0000 2017,852651385787121665,".@Refinery29 wants to change the way we talk about motherhood as an""if"", rather than ""when"": https://t.co/7GmpWvxQQp",False,,,,38,,,,en
Thu Apr 13 19:35:09 +0000 2017,852606099916296192,See the challenge that is taking the Internet by storm with this iconic @NewYorker cover: https://t.co/9We5IABJsu #ILookLikeASurgeon,False,,,,71,,,,en
Thu Apr 13 16:35:12 +0000 2017,852560812845793280,We've partnered with @globalnyc to #orangetheworld &amp; work together towards #genderequality. Their 2016 report: https://t.co/UNOg2WKGrt https://t.co/fIdmDOobDK,True,,,,38,,,,en
Thu Apr 13 13:35:12 +0000 2017,852515516296122370,"""People say I am very bold. When I approach government officials, I say, we are not asking you for favours.""-Shirley https://t.co/Nx9kB9HACW https://t.co/Vb5qKh19R4",True,,,,53,,,,en
Thu Apr 13 12:05:01 +0000 2017,852492820195590145,It's simple: We must end violence against women. #WeAreAllWomen https://t.co/5CaL6yRosc,False,,,,442,,,,en
Thu Apr 13 10:35:10 +0000 2017,852470207914409985,Women work to prevent war and stabilize peace. Evidence from our global study: https://t.co/XLFte9YXI2 https://t.co/QOVXL5rNfB,False,,,,242,,,,en
Thu Apr 13 07:35:10 +0000 2017,852424909842198528,#TBT to #WomensDay 2017! Check out our pictures from celebrations all around the world: https://t.co/mxiJzt21ZN https://t.co/WzpVSJU9iP,False,,,,72,,,,en
Thu Apr 13 04:35:04 +0000 2017,852379586709127169,Gender-based violence often keeps women out of business. Check out this success story from Tanzania https://t.co/Wn6bU2UgSM @UNTrustFundEVAW,False,,,,102,,,,en
Thu Apr 13 01:35:07 +0000 2017,852334300917903361,"The @UN still has a long way to go to be “fit for purpose” when it comes to women, peace and security https://t.co/JwHWHY7kkd #UNSCR1325 https://t.co/vlzbGT84TG",True,,,,76,,,,en
Wed Apr 12 23:46:38 +0000 2017,852307000608391168,"RT @womenslives: April 15 at @BKLYNlibrary: AWL will interview Yazidi ISIS survivor + human rights activist @NadiaMuradBasee

Info -&gt; https…",False,,,,0,,,,en
Wed Apr 12 22:35:05 +0000 2017,852288993593090048,#ItTakesaWoman to heal a nation. Syrian women must be included in negotiations about the country's future. https://t.co/Qfx3qTCWX4,False,,,,118,,,,en
Wed Apr 12 21:25:20 +0000 2017,852271442448326656,"RT @phumzileunwomen: After meeting with Dir. Irene Khan, I'm happy to announce that we @UN_Women have co-signed a Memorandum of Understandi…",False,,,,0,,,,en
Wed Apr 12 20:39:41 +0000 2017,852259952156606466,"""We must also work to change harmful gender norms. A good law and a bad norm can sit side by side""- @phumzileunwomen https://t.co/1vrjZl6xHW https://t.co/ewXqcHMlp2",True,,,,99,,,,en
Wed Apr 12 19:35:13 +0000 2017,852243730690170882,This survey analysis shows why women oftentimes don't report sexual harassment at work: https://t.co/4E9CEyP0Sv via @nytimes,False,,,,72,,,,en
Wed Apr 12 18:17:36 +0000 2017,852224194754621441,"""Women are the majority of voters, we must use that power.""  - @phumzileunwomen in DC with @giwps &amp; @SAISHopkins  https://t.co/zwiWRef2ZI",False,,,,99,,,,en
Wed Apr 12 18:02:39 +0000 2017,852220433596391434,"RT @sais_idev: ""Respect the rights of women to have control over their own bodies""- @phumzileunwomen @giwps @UN_Women #Developmentroundtabl…",False,,,,0,,,,en
Wed Apr 12 17:28:26 +0000 2017,852211822874832896,"RT @HeForShe: LIVE: Creating equality in play with #HeForShe @BoyStoryDolls: We are live with Co-Founder, Kristen Johnson &amp; @E_Ny… https://…",False,,,,0,,,,en
Wed Apr 12 16:56:29 +0000 2017,852203784218476544,"RT @giwps: ""Gender inequality is a universal problem."" Even in the US. -@phumzileunwomen @UN_Women @sais_idev https://t.co/AF3ihOxcsG",False,,,,0,,,,en
Wed Apr 12 16:30:40 +0000 2017,852197287170330624,Starts now! “Nothing for Women Without Women”- roundtable discussion with @phumzileunwomen https://t.co/euDgcMuzcf  @SAISHopkins @giwps,False,,,,28,,,,en
Wed Apr 12 13:58:42 +0000 2017,852159039886815232,"RT @UN: In new UN role, Malala Yousafzai seeks to inspire girls to stand up, speak out for rights https://t.co/mmPicseiw7 #GlobalGoals http…",False,,,,0,,,,en
Wed Apr 12 13:45:30 +0000 2017,852155720346849280,We're nominated in The #Webbys! Help us win a Webby People's Voice Award by voting at: https://t.co/nsoZOxtMHh https://t.co/yUJNRlDjMM,False,,,,26,,,,en
Wed Apr 12 10:35:08 +0000 2017,852107811299479552,Want to be an ally? The youngest @UN Messenger of Peace explains how. #WednesdayWisdom https://t.co/0SQ3GeP1Tm,False,,,,227,,,,en
Wed Apr 12 07:35:05 +0000 2017,852062502494056448,"In Tanzania, community organizing by a local @UNTrustFundEVAW partner makes markets safer for women traders: https://t.co/WedsSTOd4J #endVAW https://t.co/PO4r0wSQYV",True,,,,21,,,,en
Wed Apr 12 04:35:03 +0000 2017,852017195437613056,"Listen, Ladies! Check out this new podcast by ladies for ladies (and gentlemen): https://t.co/yPZVwy3Dgm @ListenLadiesPod @WomenAFrontiers",False,,,,42,,,,en
Wed Apr 12 01:35:04 +0000 2017,851971900121247744,ED @phumzileunwomen spoke at the opening plenary session of #W7startingfromgirls Women's #G7 Forum. More: https://t.co/kw5LTE0UNs @ItalyMFA https://t.co/JlAMSShN3d,True,,,,18,,,,en
Tue Apr 11 22:35:10 +0000 2017,851926624933208064,"ED @phumzileunwomen joins @SAISHopkins &amp; @giwps roundtable on raising women's voices, tomorrow 12.30pmET. Watch:  https://t.co/KgIjDwxqzd",False,,,,19,,,,en
Tue Apr 11 19:35:07 +0000 2017,851881315255422976,"Equal access to education is key to achieving the #GlobalGoals. Just ask @UN Messenger of Peace, Malala Yousafzai. https://t.co/C2unOfL41J",False,,,,395,,,,en
Tue Apr 11 16:35:06 +0000 2017,851836014456950790,"Spain mourns death of #CarmeChacon, first woman defense minister https://t.co/zu4lAPOZK7 via @guardian",False,,,,30,,,,en
Tue Apr 11 15:24:28 +0000 2017,851818235607605249,RT @WomenAFrontiers: Google accused of 'extreme' gender pay discrimination by US labor department | Technology | @guardian  https://t.co/G1…,False,,,,0,,,,en
Tue Apr 11 14:39:23 +0000 2017,851806890443067392,RT @allafrica: Malawian Sex Workers Elect New Leadership: https://t.co/g4w1nuxalA #Malawi https://t.co/3S2wS8GEXg,False,,,,0,,,,en
Tue Apr 11 14:32:39 +0000 2017,851805199261995008,RT @unwomenindia: The 19th-century women doctors of India and their pioneering work https://t.co/7Up8A4dpLS v @scroll_in,False,,,,0,,,,en
Tue Apr 11 14:32:25 +0000 2017,851805138339717120,"RT @unwomenmoldova: ”I tell women -Do not stay silent, speak up, and look for help!” the story of Maia Țaran, survivor of violence &amp; Positi…",False,,,,0,,,,en
Tue Apr 11 14:29:33 +0000 2017,851804417225523200,RT @UN: Malala Yousafzai designated youngest-ever UN Messenger of Peace to focus on girls' education https://t.co/2FxkWNItaQ https://t.co/h…,False,,,,0,,,,en
Tue Apr 11 13:35:14 +0000 2017,851790748160860162,We want #equalpayNOW. RT if you’re with us! https://t.co/fhQC0ccop4,False,,,,229,,,,en
Tue Apr 11 10:35:08 +0000 2017,851745425325514752,"“I slept in the dog house because I wanted to go to school” - Shirley Pryce, former domestic worker https://t.co/kg1h6dDxsM #FromWhereIStand https://t.co/zlggD1am7V",True,,,,73,,,,en
