created_at,id,text,retweet_count,favorite_count,original_retweet_count,original_favorite
Wed Jun 13 20:59:49 +0000 2018,1007004638304964609,A @nature study reveals #ClimateChange is reducing crop yields and sucking nutrients from vegetables and legumes https://t.co/nLMgA7Ijgy The #ParisAgreement goals must be met to nourish the estimated 2 billion people who suffer from nutrient deficiency per year https://t.co/aF91I5Ygs5,0,0,101.0,131.0
Wed Jun 13 20:59:45 +0000 2018,1007004622232399872,"😱OMG😱

Antarctica's melt rate has TRIPLED in the past decade, now pouring &gt;200 billion tons of ice into the ocean &amp; raising sea levels a half-millimeter per yr.

Greenhouse-gas emissions MUST be cut to avoid the worst consequences of #climatechange‼️

https://t.co/5saRE24THI",0,0,220.0,258.0
Wed Jun 13 20:59:44 +0000 2018,1007004617132003328,"😱OMG😱

Antarctica's melt rate has TRIPLED in the past decade, now pouring &gt;200 billion tons of ice into the ocean &amp; raising sea levels a half-millimeter per yr.

Greenhouse-gas emissions MUST be cut to avoid the worst consequences of #climatechange‼️

https://t.co/5saRE24THI",0,0,220.0,258.0
Wed Jun 13 20:59:41 +0000 2018,1007004604314345472,"New study: Antarctica’s rate of ice loss is speeding up, contributing even more to rising sea levels. #climatechange  https://t.co/L3CVEXgnxM",0,0,179.0,177.0
Wed Jun 13 20:59:20 +0000 2018,1007004516842164226,"Why is the Earth more valuable than oil company profits?
https://t.co/BV0z52xlXH #climatechange #climateaction 
#environment 
#energy https://t.co/Q0bewPKf3y",1,0,,
Wed Jun 13 20:59:19 +0000 2018,1007004511632875520,Beautiful and sad at the same time. Our climate climbers on the top of Europe – Mont Blanc. Support them on https://t.co/JXwWCWXcM7 #climatechange https://t.co/usMx7dkrDI,0,0,17.0,46.0
Wed Jun 13 20:59:14 +0000 2018,1007004491097440261,"RT @reesafrica: Energy poverty is an education problem

Children complete homework with these archaic sources of lightning,  not only straining their eyesight but also hindering cognitive development. 

#climatechange 
#Solar 
#renewableenergy 
#education https://t.co/TLT5yaJnoX",0,0,5.0,4.0
Wed Jun 13 20:59:12 +0000 2018,1007004484365512704,"Well done #auspol! @simonahac you proved an excellent point about Downer. Very telling about #GeorginaDowner that something like #ClimateChange could be so triggering. Interesting that it's ruled Trump cannot block people or delete comments. #democracy

https://t.co/oaXZoCVeoH",0,0,58.0,100.0
Wed Jun 13 20:59:01 +0000 2018,1007004438173814785,"#PopeFrancis continues to urge all of us to take action to address #ClimateChange. Lift your voice today! https://t.co/Im9rjnwdBP 
#CCGPoverty https://t.co/KkbgwcF6ph",4,9,,
Wed Jun 13 20:58:57 +0000 2018,1007004420671000577,So much exciting research being presented at #LoLoCon18 today! My favourite slide so far reminding us why #energydemand reduction is so important #polarbear #climatechange @LoLoCDT @LoLoConference https://t.co/mBhu68DweZ,0,0,6.0,9.0
Wed Jun 13 20:58:51 +0000 2018,1007004394125189121,@realDonaldTrump Consume less oil to slow down #climatechange,0,0,,
Wed Jun 13 20:58:49 +0000 2018,1007004386109816833,"Great news: #climate financing by the 6 largest multilateral development banks rose to a record $35 billion in 2017, with @WorldBank contributing $13+ billion. Together, we’re accelerating #climateaction &amp; helping countries tackle #climatechange → https://t.co/Ir5IDaQmSJ https://t.co/t2U3IcNvNI",0,0,160.0,218.0
Wed Jun 13 20:58:38 +0000 2018,1007004341524418560,Project Teel: enhance blue and green infrastructure to mitigate climate risk and enhance biodiversity. @EngageLab @EmersonCollege #bostoncivicmedia #climatechange https://t.co/vJsa134kmT,0,3,,
Wed Jun 13 20:58:29 +0000 2018,1007004301313572866,Satellites monitoring the state of Antarctica indicate some 200bn tonnes a year are now being lost to the ocean as a result of melting. This is pushing up global sea levels by 0.6mm annually - a three-fold increase since 2012 #ClimateChange https://t.co/08HUz3cLzx,3,0,,
Wed Jun 13 20:58:28 +0000 2018,1007004297983287296,"The federal government won't lead on climate, but #WeAreStillIn on the goals of the #ParisAgreement. Sign up to learn how.",0,0,1349.0,2434.0
Wed Jun 13 20:58:25 +0000 2018,1007004285362757632,IEU Climate Telegram 12 June 2018: #PARISAGREEMENT: Climate action: Commissioner Miguel Arias Cañete hosts international conference about delivering on #ClimateGoals +++ Update on EU Commission Conference: EU for #Talanoa  https://t.co/TI6l7eMBug,0,0,1.0,0.0
Wed Jun 13 20:58:21 +0000 2018,1007004267369172992,"#ClimateChange #GlobalWarming: Antarctic ice loss has tripled in a decade. If that continues, we are in serious trouble - Chris Mooney (Washington Post) https://t.co/JLBCigkrMJ",0,0,,
Wed Jun 13 20:58:13 +0000 2018,1007004235723141120,"Day 2 of @amfori_intl #unleashopportunity has started! Eurosif's @fmici will be joining the panel “Keeping an Eye on the Money – How Climate Change, ESG Reporting and the Financial Sector Connect” at 11. #ESG #SustainableFinance #ClimateChange https://t.co/1lQy6XmW4g",0,0,4.0,8.0
Wed Jun 13 20:58:11 +0000 2018,1007004226902417408,Carbon dioxide reaches another record level in Earth's atmosphere #climatechange https://t.co/fqJBLxltdo,1,1,,
Wed Jun 13 20:58:05 +0000 2018,1007004202030075904,"“The greatest irony is that the African continent has hardly produced any greenhouse gases and yet is already bearing the brunt of the vagaries of climate change.”

#ActOnClimate #ClimateChange #KeepItInTheGround https://t.co/SGuuus0IxF",0,0,218.0,176.0
Wed Jun 13 20:58:02 +0000 2018,1007004187278753793,"😱OMG😱

Antarctica's melt rate has TRIPLED in the past decade, now pouring &gt;200 billion tons of ice into the ocean &amp; raising sea levels a half-millimeter per yr.

Greenhouse-gas emissions MUST be cut to avoid the worst consequences of #climatechange‼️

https://t.co/5saRE24THI",0,0,220.0,258.0
Wed Jun 13 20:57:46 +0000 2018,1007004123282268160,"A reminder that global #CleanTech power generation continues to grow year by year - but that the overall growth is presently too slow to achieve #ParisAgreement goals.
https://t.co/qbJobFNU2s Growth would need to be 6 times faster for 2°C goal, says @IRENA https://t.co/0FgfTveCmT",0,0,175.0,177.0
Wed Jun 13 20:57:43 +0000 2018,1007004108799213568,"Power of distraction:
-while UK &amp; US are distracted by #Trump &amp; #Brexit,

#climatechange gets worse:

“Ice in the Antarctic is melting at a record-breaking rate and the subsequent sea rises could have catastrophic consequences for cities around the world”

https://t.co/nhTsKFSLwx",0,0,3.0,0.0
Wed Jun 13 20:57:42 +0000 2018,1007004105926168578,"Great news: #climate financing by the 6 largest multilateral development banks rose to a record $35 billion in 2017, with @WorldBank contributing $13+ billion. Together, we’re accelerating #climateaction &amp; helping countries tackle #climatechange → https://t.co/Ir5IDaQmSJ https://t.co/t2U3IcNvNI",0,0,160.0,218.0
Wed Jun 13 20:57:39 +0000 2018,1007004091128668161,"This is alarming: Antarctic ice melting faster than ever, studies show #climatechange #Antarctic #sealevelrise  https://t.co/50QzVzxtQm",0,0,,
Wed Jun 13 20:57:34 +0000 2018,1007004071155380226,Wind Turbine Turns Traffic Into Renewable Energy   #Sustainability #energyefficiency #energy #climatechange #Biodiversity #Renewables #wind #SDGs #GlobalGoals #Globalcommons #CircularEconomy #FutureGenerations #SAVETHEPLANET #wef @TradomGlobal @SDG2030 @SDGaction https://t.co/dMwQWMXVsM,17,17,,
Wed Jun 13 20:57:33 +0000 2018,1007004065153380352,Well on the way with my research project. I'm evaluating 3D visualisation techniques for recording an eroding Neolithic Chambered Cairn at The Knowe of Swandro #3dmodels #orkney #swandro #climatechange #erosion #archaeology #raceagainstthetide https://t.co/8fGa4CC6TS,0,0,2.0,13.0
Wed Jun 13 20:57:25 +0000 2018,1007004032504926208,"#BPstats review shows that #climatechange emissions are up, while #renewables capacity is up as well. Not surprising. Linking of climate policy to renewable policy limits options. Much quicker and cheaper lowering of #emissions through #coal to #naturalgas switching. https://t.co/Jy8BWp3UjS",0,1,,
Wed Jun 13 20:57:23 +0000 2018,1007004025064058880,"“The greatest irony is that the African continent has hardly produced any greenhouse gases and yet is already bearing the brunt of the vagaries of climate change.”

#ActOnClimate #ClimateChange #KeepItInTheGround https://t.co/SGuuus0IxF",0,0,218.0,176.0
Wed Jun 13 20:57:19 +0000 2018,1007004009209761793,"Cities, states, &amp; businesses across the U.S. are working to uphold the #ParisAgreement. Join the movement now to learn more. #WeAreStillIn",0,0,98.0,144.0
Wed Jun 13 20:57:18 +0000 2018,1007004002188480512,"😱OMG😱

Antarctica's melt rate has TRIPLED in the past decade, now pouring &gt;200 billion tons of ice into the ocean &amp; raising sea levels a half-millimeter per yr.

Greenhouse-gas emissions MUST be cut to avoid the worst consequences of #climatechange‼️

https://t.co/5saRE24THI",0,0,220.0,258.0
Wed Jun 13 20:57:17 +0000 2018,1007004000217022464,Climate change and Reef decline https://t.co/JeLjIL1lj4 #Climatechange #reefdecline https://t.co/ONUUkvdePs,0,0,3.0,1.0
Wed Jun 13 20:57:16 +0000 2018,1007003995871875073,"“If we don’t stop #climatechange, we will not have #food security anywhere.
If we don’t fix our food systems, we will have a climate disaster”
— @CFigueres at #EatForum18 https://t.co/DxKGWuEYB6",0,0,119.0,213.0
Wed Jun 13 20:57:13 +0000 2018,1007003982949019648,"The descent of climate-change activism into identity politics is a sign that it has lost vitality, writes @stevenfhayward https://t.co/8RCFYQHxQi via @WSJOpinion #auspol #climatechange",0,0,,
Wed Jun 13 20:57:12 +0000 2018,1007003977613885440,"Global warming has melted over 3 trillion tons of ice in Antarctica since 1992, and it's only getting worse #climatechange  https://t.co/ZMqqv5RUbi via @usatoday",0,0,,
Wed Jun 13 20:57:10 +0000 2018,1007003971616206850,"To ignore the science of global warming is not only irresponsible, it's incredibly selfish. Our children, and their children will suffer because those who could have made a difference turned a blind eye. https://t.co/dQiMhfyEy9 #climatechange #GlobalWarming",0,0,48.0,160.0
Wed Jun 13 20:57:05 +0000 2018,1007003950049095683,"One of the more vexing aspects of climate change politics and policy is the longstanding gap between the models that project the physical effects of global warming and those that project the economic impacts.

#ActOnClimate #ClimateChange https://t.co/aKgVqnaG6s",0,0,39.0,34.0
Wed Jun 13 20:56:57 +0000 2018,1007003916062547968,Federal judge in CA #climatechange lawsuit cites “huge benefits” of #fossilfuels. Without them “we’d be back in the Stone Age.” Learn more: https://t.co/NIODdwYu7W https://t.co/Yh1DE03cdi,0,0,1383.0,2193.0
Wed Jun 13 20:56:48 +0000 2018,1007003880327131141,@LaurentFabius says #ClimateChange is an urgent security issue @SitraFund #ClimateSummit. No time to waste. https://t.co/hFNq1u9KhI,0,0,5.0,8.0
Wed Jun 13 20:56:48 +0000 2018,1007003878045503488,"😱OMG😱

Antarctica's melt rate has TRIPLED in the past decade, now pouring &gt;200 billion tons of ice into the ocean &amp; raising sea levels a half-millimeter per yr.

Greenhouse-gas emissions MUST be cut to avoid the worst consequences of #climatechange‼️

https://t.co/5saRE24THI",0,0,220.0,258.0
Wed Jun 13 20:56:46 +0000 2018,1007003869220687872,We are running out of time! https://t.co/r68wkPizp8 #climatechange #climatecrisis #Antarctica #ClimateAction #ParisAgreement,0,0,7.0,10.0
Wed Jun 13 20:56:44 +0000 2018,1007003860433453056,"“The greatest irony is that the African continent has hardly produced any greenhouse gases and yet is already bearing the brunt of the vagaries of climate change.”

#ActOnClimate #ClimateChange #KeepItInTheGround https://t.co/SGuuus0IxF",0,0,218.0,176.0
Wed Jun 13 20:56:43 +0000 2018,1007003858780983298,Proud to take a stance with @Anne_Hidalgo @CFigueres @JeanJouzel @MonicaArayaTica @GunterPauli for concrete #Ideas4Climate to achieve #ParisAgreement objectives :https://t.co/BYvqAlvxfV. #CarbonNeutral2050 #2020DontBeLate ! Thanks @Sparknews!,0,0,9.0,8.0
Wed Jun 13 20:56:39 +0000 2018,1007003838589517825,"Climate change is wiping out the baobab, Africa’s ‘tree of life’ #climatechange https://t.co/TiqJHyGF6p",0,0,,
Wed Jun 13 20:56:28 +0000 2018,1007003793568002048,Are we beating climate change? Here are 7 signs of progress https://t.co/ReaEqBMysz #climatechange https://t.co/BS4Av7FnCh,0,0,82.0,70.0
Wed Jun 13 20:56:27 +0000 2018,1007003790581657600,"“With each month that passes, the challenge of energy transition becomes more pressing.” Pope Francis calls on oil execs to lead transition to #cleanenergy @Pontifex #climatechange 
https://t.co/j2Yr9le6Hq",1,2,,
Wed Jun 13 20:56:26 +0000 2018,1007003787914039298,"The same ice melting on the #Mars planet, the #ClimateChange is #Universal. https://t.co/ZO2emmUpw2",0,1,,
Wed Jun 13 20:56:10 +0000 2018,1007003719639228419,"😱OMG😱

Antarctica's melt rate has TRIPLED in the past decade, now pouring &gt;200 billion tons of ice into the ocean &amp; raising sea levels a half-millimeter per yr.

Greenhouse-gas emissions MUST be cut to avoid the worst consequences of #climatechange‼️

https://t.co/5saRE24THI",0,0,220.0,258.0
Wed Jun 13 20:55:57 +0000 2018,1007003664546959361,"Great news: #climate financing by the 6 largest multilateral development banks rose to a record $35 billion in 2017, with @WorldBank contributing $13+ billion. Together, we’re accelerating #climateaction &amp; helping countries tackle #climatechange → https://t.co/Ir5IDaQmSJ https://t.co/t2U3IcNvNI",0,0,160.0,218.0
Wed Jun 13 20:55:53 +0000 2018,1007003647337787392,".@Aegon joined a large number of investors asking the @g7 leaders to urgently step up their #ClimateAction to implement the #ParisAgreement, to phase out thermal coal power worldwide, to phase out fossil fuel subsidies and to put a meaningful #priceoncarbon @ActOnClimate100 https://t.co/v712sEYMkY",0,0,1.0,2.0
Wed Jun 13 20:55:46 +0000 2018,1007003619596660736,"😱OMG😱

Antarctica's melt rate has TRIPLED in the past decade, now pouring &gt;200 billion tons of ice into the ocean &amp; raising sea levels a half-millimeter per yr.

Greenhouse-gas emissions MUST be cut to avoid the worst consequences of #climatechange‼️

https://t.co/5saRE24THI",0,0,220.0,258.0
Wed Jun 13 20:55:46 +0000 2018,1007003619508416512,"Well done #auspol! @simonahac you proved an excellent point about Downer. Very telling about #GeorginaDowner that something like #ClimateChange could be so triggering. Interesting that it's ruled Trump cannot block people or delete comments. #democracy

https://t.co/oaXZoCVeoH",0,0,58.0,100.0
Wed Jun 13 20:55:33 +0000 2018,1007003564600954882,"""Nations have a short window — perhaps no more than a decade — to cut greenhouse gas emissions if they hope to avert some of the worst consequences of climate change."" 
🚨🚨🚨🚨🚨🚨
#Antarctica 
#ClimateChange
#IceSheetMelting
#greenhouse 
#environment 
https://t.co/KsW3QDUNZ5",0,0,122.0,110.0
Wed Jun 13 20:55:24 +0000 2018,1007003525015068673,What’s happening to the fireflies? #climatechange #health #pollution #environment https://t.co/tYEqI8OVze,0,0,,
Wed Jun 13 20:55:21 +0000 2018,1007003511719018496,"“Climate” &amp; “weather” were among the most frequently discussed topics on earnings calls of S &amp; P 500 companies, beating “Trump,” “the dollar,” and “recession” based on analysis of 10 yrs of calls. #climatechange #cleanenergy https://t.co/7hy4zh57Mb https://t.co/ShEHGWnYOa",0,0,6.0,10.0
Wed Jun 13 20:55:10 +0000 2018,1007003467834167296,"When artists are rising up in musea in powerful anger to warn about #climatechange like artist collective @FFcultureNL did in a show off performance in @VanGoghmuseum it's time to cut history, choose for art, choose life @AP @Reuters @ANP #Shell https://t.co/yqRPfjjzii",0,0,,
Wed Jun 13 20:55:05 +0000 2018,1007003446938079232,"Pleasure to have met with @SusanLeJeuneFCO today to discuss #Canada &amp; #UK leadership on #ClimateChange and #CleanGrowth, including our collaborations on the #PoweringPastCoal Alliance. Learn more about the Alliance: https://t.co/yQH3mvjdr2 #GlobalAction @UKinCanada https://t.co/oexsY7s6H6",4,14,,
Wed Jun 13 20:55:04 +0000 2018,1007003443112960001,"The biosphere will handle pretty much anything we throw at it. Where that leaves humans is a different question.  
https://t.co/72l9B6aM9w #anthropocene #climatechange https://t.co/1N0KIlAdFV",0,0,,
Wed Jun 13 20:55:01 +0000 2018,1007003430639063040,"Antarctic ice melting faster than ever, studies show #climatechange  https://t.co/0pSvISd951",0,0,2.0,0.0
